DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2006,4187.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2007,4187.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2008,4344.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2009,4350.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2010,4397.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2011,4422.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2012,4481.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2013,4459.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2014,4499.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2015,4575.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2016,4585.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2017,4617.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2018,4649.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2019,4641.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2020,4638.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Denmark,2021,4694.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,1998,799.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,1999,948.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2000,1048.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2001,913.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2002,969.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2003,1004.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2004,983.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2005,982.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2006,987.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2007,1017.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2008,1020.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2009,979.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2010,979.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2011,1001.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2012,959.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2013,1052,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2014,1057.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2015,1052.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2016,1061.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2017,1059.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2018,1097.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2019,1102.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2020,1084.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2021,1156.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Estonia,2022,1182.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2005,2911.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2006,2772.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2007,3499.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2008,3057.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2009,3124.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2010,3391.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2011,3369.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2012,3456.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2013,3494.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2014,4307,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2015,4396.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2016,4521.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2017,4651.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2018,4390.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2019,4732.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2020,4769.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2021,4947.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Greece,2022,4779,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2005,31210.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2006,32001.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2007,31590.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2008,33349.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2009,33958.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2010,34620.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2011,34722.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2012,35061.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2013,35017.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2014,34880.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2015,34735.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2016,34797.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2017,35378.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2018,41727,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2019,43131.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2020,43302.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2021,44762.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Spain,2022,45460.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1985,5436,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1986,5602,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1987,5807,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1988,5978,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1989,6179,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1990,6300,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1991,6366,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1992,6533,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1993,6752,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1994,7097,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1995,7114,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1996,6923,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1997,6807,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1998,6741,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,1999,6680,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2000,6742,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2001,6778,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2002,6780,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2003,6812,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2004,6886,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2005,7194.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2006,7305.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2007,7348.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2008,6680.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2009,6393.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2010,6132,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2011,6246.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2012,6596.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2013,6707.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2014,6879.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2015,6615.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2016,6690.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2017,6566.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2018,6702.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2019,6670.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2020,6578.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Finland,2021,6862.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1990,93547.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1991,95420.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1992,96867.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1993,95396.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1994,96351.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1995,96723.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1996,96985.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1997,96850.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1998,97046.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,1999,96607.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2000,98183.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2001,99455.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2002,100682.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2003,101953.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2004,103020.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2005,103669.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2006,104007.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2007,103914.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2008,104225.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2009,103349,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2010,103262.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2011,92683,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2012,92865.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2013,93526.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2014,93772.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2015,93770.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2016,93840.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2017,94375.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2018,94139.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2019,94433.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2020,94000.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2021,93726.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,France,2022,93570.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1985,3488.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1986,3573.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1987,3675.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1988,3796.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1989,3871.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1990,4029.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1991,3428.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1992,3412.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1993,3619,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1994,3629.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1995,3464.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1996,3045,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1997,3130.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1998,3066,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,1999,3098.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2000,3090.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2001,3075,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2002,3040,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2003,3019,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2004,3019,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2005,2979,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2006,2950,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2007,2962,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2008,2960,d
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2009,3264,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2010,3350.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2011,3299.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2012,3371.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2013,3335.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2014,3502.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2015,3248.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2016,3406.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2017,3321.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2018,3507.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2019,3389.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2020,3121.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2021,3245.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Croatia,2022,3190.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2017,6855.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2018,7096.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2019,7302.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2020,6438,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2021,6488.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Hungary,2022,6647.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Ireland,2005,12147.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Ireland,2006,12708.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Ireland,2007,13726.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Ireland,2008,14446.00,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Number,Generalist medical practitioners,Ireland,2009,12150,b
